Id,Project_Id,Author_Id,Title,Year,Authors
4480,1,4480,Clinical features and prognosis of type 2 myocardial infarction in vasospastic angina,2015,Yuya Matsue and Kazuki Yoshida and Masahiro Hoshino and Taishi Yonetsu and Makoto Suzuki and Akihiko Matsumura and Yuji Hashimoto and Masayuki Yoshida
4481,1,4481,Inconsistent treatment with disease-modifying antirheumatic drugs: a longitudinal data analysis,2014,Maria D Mjaavatten and Helga Radner and Kazuki Yoshida and Nancy A Shadick and Michelle L Frits and Christine K Iannaccone and Tore K Kvien and Michael E Weinblatt and Daniel H Solomon
4482,1,4482,Classifying pseudogout using machine learning approaches with electronic health record data,2021,Sara K Tedeschi and Tianrun Cai and Zeling He and Yuri Ahuja and Chuan Hong and Katherine A Yates and Kumar Dahal and Chang Xu and Houchen Lyu and Kazuki Yoshida and Daniel H Solomon and Tianxi Cai and Katherine P Liao
4483,1,4483,Achievement of remission in two early rheumatoid arthritis cohorts implementing different treat‐to‐target strategies,2020,Vibeke Norvang and Gina H Brinkmann and Kazuki Yoshida and Siri Lillegraven and Anna‐Birgitte Aga and Joseph Sexton and Sara K Tedeschi and Houchen Lyu and Ellen S Norli and Till Uhlig and Tore K Kvien and Maria D Mjaavatten and Daniel H Solomon and Espen A Haavardsholm and ARCTIC Trial Group and the NOR‐VEAC Study Group and HallvardHallvard Fremstad and Tor Magne Madland and Åse Stavland Lexberg and Hilde Haukeland and Erik Rødevand and Christian Høili and Hilde Stray and Anne Noraas Bendvold and Inger Johanne Widding‐Hansen and Gunnstein Bakland and Cathrine Thunem and Heidi Kverneggen Øvreås
4484,1,4484,Atrial fibrillation/flutter hospitalizations among US Medicaid recipients with and without systemic lupus erythematosus,2020,Sarah K Chen and Medha Barbhaiya and Daniel H Solomon and Hongshu Guan and Kazuki Yoshida and Candace H Feldman and Brendan M Everett and Karen H Costenbader
4485,1,4485,Impact of smoking in response to tumor necrosis factor inhibitors in axial spondyloarthritis: methodologic considerations for longitudinal observational studies,2020,Sizheng Steven Zhao and Kazuki Yoshida and Gareth T Jones and David M Hughes and Sara K Tedeschi and Houchen Lyu and Robert J Moots and Daniel H Solomon and Nicola J Goodson
4486,1,4486,Smoking status and cause-specific discontinuation of tumour necrosis factor inhibitors in axial spondyloarthritis,2019,Sizheng Steven Zhao and Kazuki Yoshida and Gareth T Jones and David M Hughes and Stephen J Duffield and Sara K Tedeschi and Houchen Lyu and Robert J Moots and Daniel H Solomon and Nicola J Goodson
4487,1,4487,The impact of smoking on response to TNF inhibitors in axial spondyloarthritis: methodological considerations for longitudinal observational studies,2019,Sizheng Zhao and Kazuki Yoshida and Gareth T Jones and David M Hughes and Sara K Tedeschi and Houchen Lyu and Robert J Moots and Daniel H Solomon and Nicola J Goodson
4488,1,4488,Effects of analgesics on bone mineral density: A longitudinal analysis of the prospective SWAN cohort with three‐group matching weights,2018,Kazuki Yoshida and Zhi Yu and Gail A Greendale and Kristine Ruppert and Yinjuan Lian and Sara K Tedeschi and Tzu‐Chieh Lin and Sebastien Haneuse and Robert J Glynn and Sonia Hernández‐Díaz and Daniel H Solomon
4489,1,4489,"Automated computed tomography quantification of fibrosis predicts prognosis in combined pulmonary fibrosis and emphysema in a real-world setting: a single-centre, retrospective …",2020,Masahiro Nemoto and Yuichiro Nei and Brian Bartholmai and Kazuki Yoshida and Hiroki Matsui and Tamao Nakashita and Shinji Motojima and Masahiro Aoshima and Jay H Ryu
4490,1,4490,Practice pattern of hepatitis B testing in rheumatoid arthritis patients: a cross‐national comparison between the US and Taiwan,2018,Tzu‐Chieh Lin and Nikroo Hashemi and Seoyoung C Kim and Yea‐Huei Kao Yang and Kazuki Yoshida and Sara Tedeschi and Rishi Desai and Daniel H Solomon
4491,1,4491,Prognostic importance of sodium level trajectory in acute heart failure,2017,Yuya Matsue and Kenji Yoshioka and Makoto Suzuki and Sho Torii and Satoshi Yamaguchi and Seiji Fukamizu and Yuichi Ono and Hiroyuki Fujii and Takeshi Kitai and Toshihiko Nishioka and Kaoru Sugi and Yuko Onishi and Makoto Noda and Nobuyuki Kagiyama and Yasuhiro Satoh and Kazuki Yoshida and Steven R Goldsmith
4492,1,4492,Renal function on admission modifies prognostic impact of diuretics in acute heart failure: a propensity score matched and interaction analysis,2016,Yuya Matsue and Atsushi Shiraishi and Nobuyuki Kagiyama and Kazuki Yoshida and Teruyoshi Kume and Hiroyuki Okura and Makoto Suzuki and Akihiko Matsumura and Kiyoshi Yoshida and Yuji Hashimoto
4493,1,4493,Rheumatoid arthritis disease activity assessed by patient-reported outcomes and flow cytometry before and after an additional dose of COVID-19 vaccine,2022,Sara K Tedeschi and Jacklyn Stratton and Jack Elias Ellrodt and Mary Grace Whelan and Keigo Hayashi and Kazuki Yoshida and Lin Chen and Ifeoluwakiisi Adejoorin and Kathryne Elizabeth Marks and A Helena Jonsson and Deepak A Rao and Daniel H Solomon
4494,1,4494,Association of healthy lifestyle behaviors and the risk of developing rheumatoid arthritis among women,2023,Jill Hahn and Susan Malspeis and May Y Choi and Emma Stevens and Elizabeth W Karlson and Bing Lu and Jing Cui and Kazuki Yoshida and Laura Kubzansky and Jeffrey A Sparks and Karen H Costenbader
4495,1,4495,Acute calcium pyrophosphate crystal arthritis flare rate and risk factors for recurrence,2020,Katherine A Yates and Kazuki Yoshida and Chang Xu and Houchen Lyu and Vibeke Norvang and Daniel H Solomon and Sara K Tedeschi
4496,1,4496,Impact of age on the recovery of six-minute walking distance after lung cancer surgery: a retrospective cohort study,2020,Hiroshi Saito and Atsushi Shiraishi and Hiroaki Nomori and Hiroki Matsui and Kazuki Yoshida and Yuya Matsue and Tomoko Fujii and Kennosuke Kawama
4497,1,4497,Supplementing claims data with electronic medical records to improve estimation and classification of rheumatoid arthritis disease activity: a machine learning approach,2019,Candace H Feldman and Kazuki Yoshida and Chang Xu and Michelle L Frits and Nancy A Shadick and Michael E Weinblatt and Sean E Connolly and Evo Alemao and Daniel H Solomon
4498,1,4498,Intervals between bone mineral density testing with dual-energy X-ray absorptiometry scans in clinical practice,2019,Houchen Lyu and Kazuki Yoshida and Sara K Tedeschi and Sizheng Zhao and Chang Xu and Sagar U Nigwekar and Benjamin Z Leder and Daniel H Solomon
4499,1,4499,Clinical characteristics of non-radiographic versus radiographic axial spondyloarthritis in Asia and non-radiographic axial spondyloarthritis in other regions: results of the …,2021,Mitsumasa Kishimoto and Keisuke Ono and Sho Fukui and Satoshi Kawaai and Gautam A Deshpande and Kazuki Yoshida and Naomi Ichikawa and Yuko Kaneko and Taku Kawasaki and Kazuo Matsui and Mitsuhro Morita and Kurisu Tada and Naoho Takizawa and Naoto Tamura and Atsuo Taniguchi and Yoshinori Taniguchi and Shigeyoshi Tsuji and Masato Okada and Shigeto Kobayashi and Yoshinori Komagata and Clementina López-Medina and Anna Molto and Desirée Van Der Heijde and Maxime Dougados and Tetsuya Tomita and Shinya Kaname
4500,1,4500,Versatility of the clone-censor-weight approach: response to “trial emulation in the presence of immortal-time bias”,2021,Sizheng Steven Zhao and Houchen Lyu and Kazuki Yoshida
4501,1,4501,Outcomes of lupus and rheumatoid arthritis patients with primary dengue infection: A seven-year report from Brazil,2018,Mirhelen Mendes de Abreu and Alexandre Cristovão Maiorano and Sara K Tedeschi and Kazuki Yoshida and Tzu-Chieh Lin and Daniel H Solomon
4502,1,4502,Specialty-Related Differences in the Acute-Phase Treatment and Prognosis in Patients With Acute Heart Failure―Insights From REALITY-AHF―,2018,Toru Kondo and Takahiro Okumura and Yuya Matsue and Atsushi Shiraishi and Nobuyuki Kagiyama and Tetsuo Yamaguchi and Shunsuke Kuroda and Keisuke Kida and Atsushi Mizuno and Shogo Oishi and Yasutaka Inuzuka and Eiichi Akiyama and Ryuichi Matsukawa and Kota Kato and Satoshi Suzuki and Takashi Naruke and Kenji Yoshioka and Tatsuya Miyoshi and Yuichi Baba and Masayoshi Yamamoto and Koji Murai and Kazuo Mizutani and Kazuki Yoshida and Takeshi Kitai and Toyoaki Murohara
4503,1,4503,Comparative risks of cardiovascular disease events among SLE patients receiving immunosuppressive medications,2021,May Y Choi and Daniel Li and Candace H Feldman and Kazuki Yoshida and Hongshu Guan and Seoyoung C Kim and Brendan M Everett and Karen H Costenbader
4504,1,4504,A tool for empirical equipoise assessment in multigroup comparative effectiveness research,2019,Kazuki Yoshida and Daniel H Solomon and Sebastien Haneuse and Seoyoung C Kim and Elisabetta Patorno and Sara K Tedeschi and Houchen Lyu and Sonia Hernández‐Díaz and Robert J Glynn
4505,1,4505,Prescribing Patterns of Hydroxychloroquine and Glucocorticoids Among Lupus Patients After New‐Onset End‐Stage Renal Disease,2022,Anna Broder and Wenzhu B Mowrey and Ana Valle and Mimi Kim and Candace H Feldman and Kazuki Yoshida and Karen H Costenbader
4506,1,4506,Effectiveness of cinacalcet treatment for secondary hyperparathyroidism on hospitalization: Results from the MBD-5D study,2019,Shinji Asada and Kazuki Yoshida and Shingo Fukuma and Takanobu Nomura and Michihito Wada and Yoshihiro Onishi and Noriaki Kurita and Masafumi Fukagawa and Shunichi Fukuhara and Tadao Akizawa
4507,1,4507,Do rheumatologists know best? An outcomes study of inconsistent users of disease-modifying anti-rheumatic drugs,2015,Maria D Mjaavatten and Helga Radner and Kazuki Yoshida and Nancy A Shadick and Michelle L Frits and Christine K Iannaccone and Tore K Kvien and Michael E Weinblatt and Daniel H Solomon
4508,1,4508,E-values for effect heterogeneity and approximations for causal interaction,2022,Maya B Mathur and Louisa H Smith and Kazuki Yoshida and Peng Ding and Tyler J VanderWeele
4509,1,4509,Long-term weight changes and risk of rheumatoid arthritis among women in a prospective cohort: a marginal structural model approach,2022,Nathalie E Marchand and Jeffrey A Sparks and Susan Malspeis and Kazuki Yoshida and Lauren Prisco and Xuehong Zhang and Karen Costenbader and Frank Hu and Elizabeth W Karlson and Bing Lu
4510,1,4510,Risk of opioid overdose associated with concomitant use of oxycodone and selective serotonin reuptake inhibitors,2022,Ismaeel Yunusa and Joshua J Gagne and Kazuki Yoshida and Katsiaryna Bykov
4511,1,4511,"Assessing improved risk prediction of rheumatoid arthritis by environmental, genetic, and metabolomic factors",2021,Lilia Bouzit and Susan Malspeis and Jeffrey A Sparks and Jing Cui and Elizabeth W Karlson and Kazuki Yoshida and Karen H Costenbader
4512,1,4512,"Conducting Regression-based Causal Mediation Analysis Using the R Package"" regmedint""",2020,Kazuki Yoshida and Maya Mathur and Robert J Glynn
4513,1,4513,Autoantibodies against citrullinated and native proteins and prediction of rheumatoid arthritis-associated interstitial lung disease: a nested case–control study,2023,Vanessa L Kronzer and Keigo Hayashi and Kazuki Yoshida and John M Davis and Gregory C McDermott and Weixing Huang and Paul F Dellaripa and Jing Cui and Vivi Feathers and Ritu R Gill and Hiroto Hatabu and Mizuki Nishino and Rachel Blaustein and Cynthia S Crowson and William H Robinson and Jeremy Sokolove and Katherine P Liao and Michael E Weinblatt and Nancy A Shadick and Tracy J Doyle and Jeffrey A Sparks
4514,1,4514,Safety of the anterior approach versus the lateral approach for chest tube insertion by residents treating spontaneous pneumothorax: a propensity score weighted analysis,2020,Akihiro Shiroshita and Hiroki Matsui and Kazuki Yoshida and Atsushi Shiraishi and Yu Tanaka and Kei Nakashima and Masahiro Aoshima
4515,1,4515,Prognostic value of chest computed tomography in community-acquired pneumonia patients,2020,Masahiro Nemoto and Kei Nakashima and Satoshi Noma and Yuya Matsue and Kazuki Yoshida and Hiroki Matsui and Atsushi Shiraishi and Tomoko Ishifuji and Konosuke Morimoto and Koya Ariyoshi and Masahiro Aoshima
4516,1,4516,Unraveling the role of nonsteroidal antiinflammatory drugs in the link between osteoarthritis and cardiovascular disease via causal mediation analysis: a guide to interpretation,2019,Kazuki Yoshida and Rishi J Desai
4517,1,4517,Canakinumab's Effect Against Subsequent Gout Flares and High‐Sensitivity C‐Reactive Protein Levels: A Causal Mediation Analysis,2023,Kazuki Yoshida and Robert J Glynn and Hyon K Choi and Brendan M Everett and Yi Li and Jean G MacFadyen and Paul M Ridker and Daniel H Solomon
4518,1,4518,"Risk prediction models for incident systemic lupus erythematosus among women in the Nurses’ health study cohorts using genetics, family history, and lifestyle and environmental …",2023,Jing Cui and Susan Malspeis and May Y Choi and Bing Lu and Jeffrey A Sparks and Kazuki Yoshida and Karen H Costenbader
4519,1,4519,Confirming prior and identifying novel correlates of acute calcium pyrophosphate crystal arthritis,2023,Sara K Tedeschi and Kazuki Yoshida and Weixing Huang and Daniel H Solomon
4520,1,4520,Time‐Varying Association of Rheumatoid Arthritis Disease Activity to Subsequent Cardiovascular Risk,2022,Kazuki Yoshida and Leslie R Harrold and Nicole Middaugh and Hongshu Guan and Scott Stryker and Elaine Karis and Daniel H Solomon
4521,1,4521,R package regmedint: extension of regression-based causal mediation analysis with effect measure modification by covariates,2022,Yi Li and Maya Mathur and Kazuki Yoshida
4522,1,4522,Medications for gout and its comorbidities: mutual benefits?,2021,Kazuki Yoshida and Hyon K Choi and Daniel H Solomon
4523,1,4523,Association of Sleep Deprivation and the Risk of Developing Systemic Lupus Erythematosus Among Women,2023,May Y Choi and Susan Malspeis and Jeffrey A Sparks and Jing Cui and Kazuki Yoshida and Karen H Costenbader
4524,1,4524,A graphic demonstration that the disease activity score in 28 joints using the erythrocyte sedimentation rate is overly sensitive when erythrocyte sedimentation rates are low …,2011,Kazuki Yoshida and Kazuo Matsui and Hideto Oshikawa and Masako Utsunomiya and Tatsuo Kobayashi and Makiko Kimura and Gautam A Deshpande and Mitsumasa Kishimoto
4525,1,4525,Comparative Safety of Gout Treatment Strategies on Cardiovascular Outcomes Using Observational Data: Clone-censor-weight Target Trial Emulation Approach,2023,Kazuki Yoshida and Jun Liu and Rishi J Desai and Robert J Glynn and Daniel H Solomon and Seoyoung C Kim
4526,1,4526,Examining the potential direct cardiovascular benefit of tumor‐necrosis factor inhibitor in rheumatoid arthritis: Natural and controlled direct effect analyses,2023,Kazuki Yoshida and Leslie R Harrold and Nicole Middaugh and Hongshu Guan and Scott Stryker and Elaine Karis and Daniel H Solomon
4527,1,4527,Denosumab and Incidence of Type 2 Diabetes Among Individuals with Osteoporosis: A population-based cohort study,2023,Dear Dr Lyu and Sizheng Steven Zhao and Licheng Zhang and Wei Jie and Xiaoxiao Li and Hui Li and Yi Liu and Pengbin Yin and Vibeke Norvang and Kazuki Yoshida and Sara Tedeschi and Chaoqun Zeng and Guanghua Lei and Peifu Tang and Daniel Solomon
4528,1,4528,Differences in the Association Between Alcoholic Beverage Type and Serum Urate Levels Using Standardized Ethanol Content,2023,Sho Fukui and Masato Okada and Mahbubur Rahman and Hiroki Matsui and Atsushi Shiraishi and Takehiro Nakai and Hiromichi Tamaki and Mitsumasa Kishimoto and Hiroshi Hasegawa and Takeaki Matsuda and Kazuki Yoshida
4529,1,4529,Canakinumab's Effect Against Subsequent Gout Flares and High-Sensitivity C-Reactive Protein Levels: A Causal Mediation Analysis.,2022,K Yoshida and RJ Glynn and HK Choi and BM Everett and Y Li and JG MacFadyen and PM Ridker and DH Solomon
4530,1,4530,Using observational study data as an external control group for a clinical trial: an empirical comparison of methods to account for longitudinal missing data,2022,Vibeke Norvang and Espen A Haavardsholm and Sara K Tedeschi and Houchen Lyu and Joseph Sexton and Maria D Mjaavatten and Tore K Kvien and Daniel H Solomon and Kazuki Yoshida
4531,1,4531,The relationship between 19‐year trends in medication use and changes in physical function among women in the mid‐life: A Study of Women's Health Across the Nation …,2022,Daniel H Solomon and Leah Santacroce and Alicia Colvin and Yinjuan Lian and Kristine Ruppert and Kazuki Yoshida
4532,1,4532,Comparative Effectiveness/Safety Research With Multiple Treatment Groups,2019,Kazuki Yoshida
4533,1,4533,"Dr. Yoshida, et al reply",2016,Kazuki Yoshida and Mitsumasa Kishimoto and Daniel H Solomon
4534,1,4534,Comparison of comorbidities and treatment between ankylosing spondylitis and non-radiographic,,Sizheng Steven Zhao and Joerg Ermann and Chang Xu and Houchen Lyu and Sara K Tedeschi and Katherine P Liao and Kazuki Yoshida and Robert J Moots and Nicola J Goodson and Daniel H Solomon
4535,1,4535,A randomized EPOCH vs. CHOP front-line therapy for aggressive non-Hodgkin's lymphoma patients: long-term results,1999,HM Khaled and ZK Zekri and N Mokhtar and NM Ali and T Darwish and I Elattar and R Gaafar and MS Moawad
4536,1,4536,Molecular detection of monocyte chemotactic protein-1 polymorphism in spontaneous bacterial peritonitis patients,2014,Maysa Kamal Salama and Dina Sabry and Mohamed AS Al-Ghussein and Rasha Ahmed and Sayed AbdAllah and Fatma Mohamed Taha and Wael Fathy and Miriam Safwat Wadie and Mona Nabih and Amr Abul-Fotouh and Tarneem Darwish
4537,1,4537,Assessment of health-related quality of life in patients receiving stem cell therapy for end-stage liver disease: an Egyptian study,2012,Hosny Salama and Abdel-Rahamn N Zekri and Rasha Ahmed and Iman Medhat and El Sayed Abdallah and Tarneem Darwish and Ola S Ahmed and Abeer Bahnassy
4538,1,4538,Arabinoxylan rice bran (Biobran) suppresses the viremia level in patients with chronic HCV infection: A randomized trial,2016,Hosny Salama and Eman Medhat and Magda Shaheen and Abdel-Rahman N Zekri and Tarneem Darwish and Mamdooh Ghoneum
4539,1,4539,IL28B rs12979860 gene polymorphism in Egyptian patients with chronic liver disease infected with HCV,2014,Abdel-Rahman N Zekri and Hosny Salama and Eman Medhat and Abeer A Bahnassy and Heba M Morsy and Mai M Lotfy and Rasha Ahmed and Tarneem Darwish and Mohamad S Marei
4540,1,4540,"The impact of antidepressants on depressive symptom severity, quality of life, morbidity, and mortality in heart failure: a systematic review",2020,Rebecca Hedrick and Samuel Korouri and Emile Tadros and Tarneem Darwish and Veronica Cortez and Desiree Triay and Mia Pasini and Linda Olanisa and Nathalie Herrera and Sophia Hanna and Asher Kimchi and Michele Hamilton and Itai Danovitch and Waguih William IsHak
4541,1,4541,GW29-e0862 New discovery: Gas bubbles rupture in the coronary arteries is most likely the mechanism breaking the thin cap of plaques causing acute coronary syndrome,2018,Thach Nguyen and Thao Dang and Tu NT Nguyen and Cat Hoang Anh and Pham Le Huy Hoang and Tarneem Darwish and Gianluca Rigatelli and Ernest Talarico
4542,1,4542,"GW29-e0850 NEW DISCOVERY: New Technique of Visualization of Laminar, Turbulent Flow and Measurement of Velocity and dynamic coronary pressure",2018,Thach Nguyen and Nguyen Bao Tran Chau and Luu Thi Phuong Thuy and Thao Dang and Tu NT Nguyen and Tarneem Darwish and Gianluca Rigatelli and Ernest Talarico
4543,1,4543,GW29-e0867 Demonstration of cavitation in the coronary arteries by computational fluid dynamic,2018,Thach Nguyen and Marco Zuni and Nguyen Thanh Luan and Nguyen Ngoc Huyen Vy and Kim Truong and Thao Dang and Tu NT Nguyen and Tarneem Darwish and Gianluca Rigatelli and Ernest Talarico
4544,1,4544,Personalized treatments for depressive symptoms in patients with advanced heart failure: A pragmatic randomized controlled trial,2021,Waguih William IsHak and Samuel Korouri and Tarneem Darwish and Brigitte Vanle and Jonathan Dang and Gabriel Edwards and Jeanne T Black and Harriet Aronow and Asher Kimchi and Brennan Spiegel and Rebecca Hedrick and Robert Chernoff and Marcio A Diniz and James Mirocha and Vicki Manoukian and John Harold and Michael K Ong and Kenneth Wells and Michele Hamilton and Itai Danovitch
4545,1,4545,Integration of advanced health technology within the healthcare system to fight the global pandemic: Current challenges and future opportunities,2021,Tarneem Darwish and Samuel Korouri and Mia Pasini and Maria Veronica Cortez and Waguih William IsHak
4546,1,4546,TCT-307 Mechanism Triggering Acute Coronary Syndrome by Rupturing Plaque Based on the Cavitation Phenomenon (Bubble Formation and Explosion) at the Distal Left Main Bifurcation …,2018,Marco Zuin and Thach Nguyen and Thao Dang and Ai Vu and Phuoc Luong and Tarneem Darwish and Tu Nguyen and Tuan Nguyen and QUoc Bui and Khoi Che and Thy Dang and Gianluca Rigatelli and Ernest Talarico
4547,1,4547,Correlation between HCV viraemia and splenic volume in chronic HCV infected patients: an Egyptian study,2012,Rasha Ahmed and Hosney Salama and Dina Sabry and Dina Omar and Tarneem Darwish
4548,1,4548,Ernest Talarico A 75% Stenosis Created Turbulent FLow,2018,Marco Zuin and Thach Nguyen and Hoa Bui and Thao Dang and Ai Vu and Tarneem Darwish and Thy Dang and Khoi Che and QUoc Bui and Ngoc Hoang and Tuan Nguyen and Gianluca Rigatelli
4549,1,4549,"Gianluca Rigatelli Optimal Status Markers for Heart Failure with Preserved Ejection Fraction Journal of the American College of Cardiology October 16, 2018, 72 (16 Supplement …",,Thach Nguyen and Thao Dang and Phan Le Ngoc Ngan and Tu NT Nguyen and Dao Thanh Uyen Nhu and Nguyen Tran Kien An and Tarneem Darwish
4550,1,4550,Ernest Talarico Mechanism Triggering Acute Coronary Syndrome by Rupturing Plaque Based on the Cavitation Phenomenon (Bubble Formation and Explosion) at the Distal Left Main …,,Marco Zuin and Thach Nguyen and Thao Dang and Ai Vu and Phuoc Luong and Tarneem Darwish and Tu Nguyen and Tuan Nguyen and QUoc Bui and Khoi Che and Thy Dang and Gianluca Rigatelli
4551,1,4551,GW29-e0856 Optimal Status Markers for Heart Failure with Preserved Ejection Fraction,2018,Thach Nguyen and Thao Dang and Phan Le Ngoc Ngan and Tu NT Nguyen and Dao Thanh Uyen Nhu and Nguyen Tran Kien An and Tarneem Darwish and Gianluca Rigatelli
4552,1,4552,Plasma proteosome level as a potential marker for hepatocellular carcinoma,2013,Hosni M Salama and Hanan Abdel-Haleem and Fatma M Taha and Rasha A Abdel-Azeez and Raghda N Marzaban and Saeed M El-Nahaas and Tarneem Darwish
4553,1,4553,Prospective study evaluating the value of subjective global assessment and national risk score 2002 for post-operative risk detection in living related donor liver transplant …,2013,T. Abd Elrehim and A. and Fekry and O. and Abd Elaziz and Fathalah and W. and Abd Elbary and M. and & Darwish
4554,1,4554,Neuropathology of major psychiatric disorders: A systematic review,2022,Rasha Abdelsalam and Emile Tadros and Aida Azatian and Tarneem Darwish and Waguih William IsHak
4555,1,4555,GW29-e0846 Two-year Follow-up of a New Test which Correctly Predicted Which Patients with Borderline Hypotension Might Develop Hypotension within the Next 24 Hours,2018,Thach Nguyen and Thao Dang and Tu NT Nguyen and Tran Huynh Thu Dung and Thai Ba Anh Minh and Nguyen Hua Hoang Quan and Tarneem Darwish and Gianluca Rigatelli
4556,1,4556,GW29-e0848 Assessment of the Blood Flow in the Subepicardial and Subendocardial Myocardium Before and After Percutaneous Coronary Interventions,2018,Thach Nguyen and Thao Dang and Tu NT Nguyen and Le Dieu Anh and Le Nhan Tam and Tarneem Darwish and Gianluca Rigatelli
4557,1,4557,GW29-e0806 Differences in Myocardial Transit Time of Patients with Dilated Cardiomyopathy,2018,Thach Nguyen and Bi Duy Tan and Le Phu Kinh Quoc and Thao Dang and Tu NT Nguyen and Tarneem Darwish and Gianluca Rigatelli and Ernest Talarico
4558,1,4558,GW29-e0845 Differences in Physical Examination of Patients with Symptomatic and Asymptomatic Fluid Overload and Low Ejection fraction,2018,Thach Nguyen and Tran Ngoc Minh Chau and Nguyen Tri Si and Thao Dang and Tu NT Nguyen and Tarneem Darwish and Gianluca Rigatelli and Ernest Talarico
4559,1,4559,"TCT-857 A 75% Stenosis Created Turbulent FLow, Ruptured Bubbles (Cavitation Phenomenon), Eroded the Vulnerable Cap and Triggered Acute Myocardial Infarction",2018,Marco Zuin and Thach Nguyen and Hoa Bui and Thao Dang and Ai Vu and Tarneem Darwish and Thy Dang and Khoi Che and QUoc Bui and Ngoc Hoang and Tuan Nguyen and Gianluca Rigatelli and Ernest Talarico
4560,1,4560,ROLE OF UROKINASE-TYPE PLASMINOGEN ACTIVATOR RECEPTORS AS AN EARLY DETECTOR FOR TREATMENT OUTCOME IN AML,2014,HR Nassar and EZ Kandeel and LAE Hegazy and AM Helal and T Darwish and SA Eltokhy
4561,1,4561,"BRAF, KRAS and MLH1 Methylation in Helicobacter Pylori-Associated Chronic Gastritis in Egyptian Patients with and without Gastric Cancer",2013,T. Darwish D. Sabry and R. Ahmed and A. Fouad and Manal and Dina Omar and Mai Fawzy
4562,1,4562,"COMPARISON OF THREE TREATMENT MODALITIES IN 726 PATIENTS WITH INOPERABLE HEPATOCELLULAR CARCINOMA, PHASE III STUDY, ONE INSTITUTION EXPERIENCE",2009,H El Zawahry and H Ramaden and A Halal and A Abdel-Samiee and H Ezzat and T Darwish and T Mahmoud and T Abdel-Hamid and A Hamed and R Tabashi
4563,1,4563,"TCT-857 A 75% Stenosis Created Turbulent FLow, Ruptured Bubbles (Cavitation Phenomenon), Eroded the Vulnerable Cap and Triggered Acute Myocardial Infarction",,Marco Zuin and Thach Nguyen and Hoa Bui and Thao Dang and Ai Vu and Tarneem Darwish and Thy Dang and Khoi Che and QUoc Bui and Ngoc Hoang and Tuan Nguyen and Gianluca Rigatelli and Ernest Talarico
4564,1,4564,Dr. Thach Nguyen–an inspirational teacher of medical students at Tan Tao University (TTU),,TTU Campus
4565,1,4565,Role of immune-checkpoint inhibitors in lung cancer,2018,Prantesh Jain and Chhavi Jain and Vamsidhar Velcheti
4566,1,4566,Safety and efficacy of PD-1/PD-L1 inhibitors in treatment-naive and chemotherapy-refractory patients with non–small-cell lung cancer: a systematic review and meta-analysis,2018,Monica Khunger and Prantesh Jain and Sagar Rakshit and Vinay Pasupuleti and Adrian V Hernandez and James Stevenson and Nathan A Pennell and Vamsidhar Velcheti
4567,1,4567,"Novel, non-invasive imaging approach to identify patients with advanced non-small cell lung cancer at risk of hyperprogressive disease with immune checkpoint blockade",2020,Pranjal Vaidya and Kaustav Bera and Pradnya D Patil and Amit Gupta and Prantesh Jain and Mehdi Alilou and Mohammadhadi Khorrami and Vamsidhar Velcheti and Anant Madabhushi
4568,1,4568,Predicting pathologic response to neoadjuvant chemoradiation in resectable stage III non-small cell lung cancer patients using computed tomography radiomic features,2019,Mohammadhadi Khorrami and Prantesh Jain and Kaustav Bera and Mehdi Alilou and Rajat Thawani and Pradnya Patil and Usman Ahmad and Sudish Murthy and Kevin Stephans and Pinfu Fu and Vamsidhar Velcheti and Anant Madabhushi
4569,1,4569,Cardiovascular events associated with chimeric antigen receptor T cell therapy: cross-sectional FDA adverse events reporting system analysis,2020,Avirup Guha and Daniel Addison and Prantesh Jain and Jahir M Gutierrez and Arjun Ghosh and Claire Roddie and Marcos de Lima and Sadeer Al-Kindi and Guilherme H Oliveira
4570,1,4570,Collagenous colitis is associated with HLA signature and shares genetic risks with other immune-mediated diseases,2020,Eli Stahl and Giulia Roda and Amanda Dobbyn and Jianzhong Hu and Zhongyang Zhang and Helga Westerlind and Ferdinando Bonfiglio and Towfique Raj and Joana Torres and Anli Chen and Robert Petras and Darrell S Pardi and Alina C Iuga and Gabriel S Levi and Wenqing Cao and Prantesh Jain and Florian Rieder and Ilyssa O Gordon and Judy H Cho and Mauro D’Amato and Noam Harpaz and Ke Hao and Jean Frederic Colombel and Inga Peter
4571,1,4571,Incidence of pneumonitis with use of PD-1 and PD-L1 inhibitors in non-small cell lung cancer: A systematic review and meta-analysis of trials.,2017,Monica Khunger and Vinay Pasupuleti and Sagar Rakshit and Prantesh Jain and Peter J Mazzone and James Stevenson and Nathan A Pennell and Adrian V Hernandez and Vamsidhar Velcheti
